chunk_id,topic,title,content,source,source_url,document_type,chunk_id_char_count,content_char_count
Climate-Smart Agricu_133,Climate Adaptation,Climate-Smart Agriculture,"for providing farmers – especially women – with the incentives needed to make long term investments in transformations. However, formalizing rights doe s not necessarily improve security of overall resource access since ambiguous rights often serve as an insurance mechanism, especially important where other safety nets are not available – and likel y to become even more important as weather becomes more variable. I n some cases, better security o f rights to resource use could be a c h i e v e d t h r o u g h a s y s t e m f o r i d e n t i f y i n g , c o o r d i n a t i n g a n d r e cognizing informal rights, strengthening customary tenure s ystems. However, in other cases , w h e n t h e p r e s s u r e o f commercial agriculture on resou rces is particularly high, custo mary systems may come under stress, thus requiring the adoption of more formalized approaches. Box 22: Informal seed systems and climate change",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,929
Climate-Smart Agricu_134,Climate Adaptation,Climate-Smart Agriculture,"stress, thus requiring the adoption of more formalized approaches. Box 22: Informal seed systems and climate change Most farmers in developing countries access their seeds from what is known as the “informal seed system”. Essentially this includes all non-certif ied seed sources, which is primarily fa rmers’ own saved seed, but also includes seed obtained through exchanges through social networks or in rural markets. Advantages of the informal seed system are low costs and ease of access. In traditional sy stems of seed exchange, trust and reciprocity are essential to the functioning of the system and they serve to ensure quality standards. In general these networks are confined to a very local level, with little interchange with outside source s. Recent research work by FAO indicates that for many crops, local agricultural markets are becoming an increasingly important source of seeds in the informal sector, and",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,926
Climate-Smart Agricu_135,Climate Adaptation,Climate-Smart Agriculture,"crops, local agricultural markets are becoming an increasingly important source of seeds in the informal sector, and these include exchanges of seeds sourc ed both locally and from external source s. However often there is a lack of information on the quality and genetic content of varieties, s upport is therefore required in generating this information to assist farmers in selecting the appropriate seeds, incl uding those that may have attr ibutes important for climate change. This may include organizing local seed and genetic diversity fairs, alternative labeling systems such as quality declared seed or farmer-based labeling schemes, and certification and training of traders. Source: Lipper et al. 2009.",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,714
Climate-Smart Agricu_136,Climate Adaptation,Climate-Smart Agriculture,"21 2.6 Institutions to support fi nancing and insurance needs 2.6.1 Credit Climate change creates new financing requirements both in terms of amounts and financial flows associated with needed investments, which will require innovati ve institutional solutions. In synthesizing potential synergies between adaptation and mitigat ion in smallholder agricultural transitions, FAO 2009 found that for several options and locations, synergies would be generated in the long term, but in the short run (which could last up to ten years) tradeoffs in the form of income losses or increased income variability were experienced. Crop and grassland restoration projects, for instance, often t ake land out of production for a significant period of time, reduc ing cultivated or grazing land available in the short run, but leading to overall increases in productivi ty and stability in the long run. A different type of trade-off may",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,924
Climate-Smart Agricu_137,Climate Adaptation,Climate-Smart Agriculture,"to overall increases in productivi ty and stability in the long run. A different type of trade-off may occur with incorporating crop re sidues that are expected to inc r e a s e s o i l f e r t i l i t y a n d w a t e r retention capacity, thereby incre asing yields at least over the medium-long term. However, where livestock are an important component of the food production sys tem, there is a potential trade-off between residues used for the food crop system versus its use a s livestock feed. Solutions to support these long term transitions are needed, and financing is c l e a r l y o n e k e y a s p e c t . T w o important issues emerge: exploring the possibility of non-traditional sources of finance to support the needed transitions and potential links to insurance instruments. 2.6.2 Insurance Various forms of insurance mechanisms already exist in many rur al communities in developing",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,901
Climate-Smart Agricu_138,Climate Adaptation,Climate-Smart Agriculture,"2.6.2 Insurance Various forms of insurance mechanisms already exist in many rur al communities in developing countries (Fafchamps, 2002). However, these mechanisms can invo lve high opportunity costs in the form of foregone development (Hansen et al. 2007). Selection of less risk y, but less profitable crop varieties, under-use of fertilizers, engaging less household labor in farming enterprises and shifting from productive to liquid assets as precautionary savings are all examples of insurance mechanisms that may constrain development (Hansen et al. and references therein). The increasing incidence of “generalized” weather shocks (shocks that affect all/most membe rs of a community) are even further reducing efficacy of loc al insurance arrangements. Index insurance programmes are one potential response to the insurance gap in developing country a griculture. Index insurance insures",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,896
Climate-Smart Agricu_139,Climate Adaptation,Climate-Smart Agriculture,"potential response to the insurance gap in developing country a griculture. Index insurance insures against an objectively-measured index – such as a rainfall defi cit. The key is the degree to which the indicator is correlated with losses and this requires careful attention (Barrett et al. 2007). Basis risk arises where correlations are not well calibrated and in hetero genous regions with poor data and varied climates, index insurance may not be viable. Contract design and transactions costs are important issues in programme effectiveness and have implicatio ns for design of appropriate institutional settings. Index-ins urance programmes can be manag e d t h r o u g h s o c i a l s a f e t y n e t programmes or commercial financial institutions, but in either case capacity building is required. I m p r o v e d u s e o f c l i m a t e r e l a t e d i n f o r m a t i o n i s a l s o i m p o r t a n t in increasing effectiveness of such",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,949
Climate-Smart Agricu_140,Climate Adaptation,Climate-Smart Agriculture,"programmes (Hansen et al. 2008; Barrett et al. 2009). Index based insurance reduces the problems of moral hazard and adverse selection, and generates greater wi llingness of lenders to extend credit to farmers. 2.6.3 Social Safety Nets Safety nets are a form of social insurance comprising programme s supported by the public sector or NGOs that p rovide transfers to prevent the poor from falling below a certain poverty level. These programmes include cash transfer s, food distribution, seeds and tools distributions, conditional cash transfers (Devereaux, 2002). Several new initiatives for s afety net programmes have recently emerged, including Ethiopia’s Productive Safety Net Programme (see box 23) and the Kenya Hunger Safety Net Programme. There has been a continuing debate about the role of such programmes vis- à-vis development activities. However, recent evidence indicate s tradeoffs between protection and",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,922
Climate-Smart Agricu_141,Climate Adaptation,Climate-Smart Agriculture,"à-vis development activities. However, recent evidence indicate s tradeoffs between protection and development are not pronounced (Ravallion, 2006). Instead, safety net programmes can actually be a form of social investment into human capital (e.g. nutrition, education) and productive capital (e.g. allowing households to adopt hig her risk and higher productivit y strategies; SOFI, 2010). Safety",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,398
Climate-Smart Agricu_142,Climate Adaptation,Climate-Smart Agriculture,"22 nets are increasingly being linked to rights based approaches to food security moving from a charity to entitlements. Safety nets ar e likely to become increasingly important in the context of climate change as increased incidence of widely covariate risks will re quire the coverage and financing that these sources may provide (World Bank, 2010). 2.6.4 Payments for env ironmental services Payments for environmental services are one potential source of alternative financing for agricultural transitions (FAO, 2007a). As discussed in more det ail below, mitigation of climate c h a n g e i s a n e n v i r o n m e n t a l s e r v i c e t h a t s m a l l h o l d e r s c a n p r o v i de and is often synergistic with improvements to agricultural productivity and stability. Exampl es are also given in Boxes (11) on the Nhambita project in Mozambique and Box (25) on the Three Ri vers Sustainable Grazing Project",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,918
Climate-Smart Agricu_143,Climate Adaptation,Climate-Smart Agriculture,"the Nhambita project in Mozambique and Box (25) on the Three Ri vers Sustainable Grazing Project in China. Emerging carbon markets and payments for emissions re movals or reductions have attracted much interest and anticipation of such financing as a s o u r c e o f i n c o m e f o r s o m e agricultural activities and prod ucers. However, high transactio n s c o s t s , a s w e l l a s l o w p o t e n t i a l mitigation benefits in many smallholder systems seriously limit t h e p o t e n t i a l o f c a r b o n m a r k e t o f f s e t s t o s m a l l h o l d e r s . P u b l i c f i n a n c i n g f o r m i t i g a t i o n a t a sub-sectoral or regional level is more likely to have an impact on sma llholder agriculture in the near future (FAO 2009; Lipper et. al. 2009; Cacho and Lipper 2006). PES experiences suggest that the following are useful: (i) for mal and informal institutional",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,896
Climate-Smart Agricu_144,Climate Adaptation,Climate-Smart Agriculture,"2009; Cacho and Lipper 2006). PES experiences suggest that the following are useful: (i) for mal and informal institutional arrangements that can facilitate aggregation amongst a large nu mber of smallholders (e.g. group credit schemes, existing community-based natural resource manag ement programmes, farmer field schools and other farmers’ organizations and women’s groups), ( ii) policies in the agriculture, financial and environmental sectors that encourage the flow of p u b l i c a n d p r i v a t e f i n a n c i n g t o farmers, (iii) capacity building, including on accessing financ ing mechanisms and ( i v ) a n a g r e e d system for payments to farmers. Box 23: The Ethiopia Productive Safety Nets Programme The Productive Safety Net Programme (PSNP) targets people facing predictable food insecurity and offers guaranteed employment for five days a month in return for transfers of either food or cash - US$4 per month for",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,938
Climate-Smart Agricu_145,Climate Adaptation,Climate-Smart Agriculture,"guaranteed employment for five days a month in return for transfers of either food or cash - US$4 per month for each household member. The purpose of the programme is to build resili ence to shocks amongst vulnerable households. The programme differs from other food-for-work programmes in that the transfer is predictable and regular. This facilitates in building assets at the household level as well as local economic development. The PSNP is funded by donors under a multiyear arrangement, unlike food aid which is based on emergency appeals. The programme started with five million people in 2005 and in tends to cover eight million by 2009. Community assets such as schools, health posts, feeder road and small scale irrigation and natural resource conservation have been built under the programme. It has been found that households involved in the scheme were now consuming more or",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,888
Climate-Smart Agricu_146,Climate Adaptation,Climate-Smart Agriculture,"built under the programme. It has been found that households involved in the scheme were now consuming more or better food. Three in five beneficiaries said they had avoided selling assets to buy food, while around a quarter had acquired new assets; almost all attributed this directly to the PSNP. The programme intends to “graduate” participants after they build sufficient resilience to cope with shocks without the threat of falling back into food insecurity. Source: IRIN news www.irinnews.org/report.aspx?ReportId=7570",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,524
Climate-Smart Agricu_147,Climate Adaptation,Climate-Smart Agriculture,"23 Box 24: Integrated silvopastoral approaches to ecosystem management project The Regional Integrated Silvopastoral Approaches to Ecosystem Management Project was funded by GEF and involved CATIE, FAO and other partners. The objective was to assess silvopastoral (forest grazing) systems to rehabilitate degraded pastures to protect soils, store carbon, and foster biodiversity. Other objectives was to develop incentives and mechanisms fo r payment for ecosystem services (PES) that would result in be nefits for farmers and communities and distil lessons for policy making on land use, environmental services and socio-economic development. From 2003 to 2006, cattle farmers, from Colombia, Costa Rica and Nicaragua, participating in the project received between US$2 000 and US$2 400 per farm, representing 10 to 15 percent of net income to implement the programme silvopastoral systems. This resu lted 60 percent reduction in degraded pastures in the",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,955
Climate-Smart Agricu_148,Climate Adaptation,Climate-Smart Agriculture,"implement the programme silvopastoral systems. This resu lted 60 percent reduction in degraded pastures in the three countries, and the area of silvopastoral land use (e.g. improved pastures with high density trees, fodder banks and live fences) increased significantly. The environmental benefits associated with the project include a 71 percent increase in carbon sequestered (from 27.7 million tonnes of CO 2-eq in 2003 to 47.6 million tonnes in 2006), increases in bird, bat and butterfly species and a moderate increase in forested area. Milk production and farm income also increased, by more than 10 to 115 percent respectively. Herbicide use dropped by 60 percent, and the practice of using fire to manage pasture is now less frequent. Other demonstrat ed environmental benefits of Silvopastoral systems included the improvement of water infiltration; soil retention; soil productivity; land",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,899
Climate-Smart Agricu_149,Climate Adaptation,Climate-Smart Agriculture,"Silvopastoral systems included the improvement of water infiltration; soil retention; soil productivity; land rehabilitation, and the reduction of fossil fuel dependence (e.g. substitution of inorganic fertilizer with nitrogen fixing plants). The project has successfully demonstrated the ef fectiveness of introducing payment incentives to farmers and in increasing the awareness of the potential of integrated ecosystem management for providing critical environmental services including the restoration of degraded pasture. Key messages for part 2 5) Institutional and financial support will be required to enable smallholders to make the transition to climate-smart agriculture. 6) Strengthened institutional capacity will be n eeded to improve dissemination of climate-smart information and coordinate over large areas and numbers of farmers. 7) Greater consistency between agriculture, food security and climate change policy-making",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,937
Climate-Smart Agricu_150,Climate Adaptation,Climate-Smart Agriculture,"7) Greater consistency between agriculture, food security and climate change policy-making must be achieved at national and international levels.",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,145
Climate-Smart Agricu_151,Climate Adaptation,Climate-Smart Agriculture,"24 Part 3 – Financing and Investments for Climate-smart Agriculture 3.1 Why financing is needed Sustainable transformation of the agriculture sector, necessita ting combined action on food security, development and clima te change, will not be costless and will require large-scale investments to meet the projected costs. Uncertainties about potential losses, catastrophic risks and increased costs of inaction associated with climate change indi cate that immediate and more aggressive transformative action is needed. Financing is thus urgent. Yet, resources for agriculture, both from ODA and climate chan ge financing, have not been forthcoming in the amounts needed over the last decades and fin ancing gaps are projected for the future. The share of agriculture in official development assist ance, which declined from 19 percent in 1980 to 3 percent in 2006, is now around 6 percent (FAO 2009d). This has led over the last few",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,934
Climate-Smart Agricu_152,Climate Adaptation,Climate-Smart Agriculture,"in 1980 to 3 percent in 2006, is now around 6 percent (FAO 2009d). This has led over the last few decades to agriculture suffering d r a s t i c d e c l i n e s i n d e v e l o p m e nt investment and assistance. FAO has called upon the international community to resolutely reverse this long-term negative trend. Meeting the financing challenge will require innovation, cooperative action and political will to address urgently and adequately current and projected shortf alls for adaptation and mitigation generally, including through the use of multiple funding sources, new and existing mechanisms, and better ways of connecting action to financing. These issues are briefly examined below. 3.2 Financing gaps The annual costs of adaptation in the agriculture sector in dev eloping countries have been recently estimated by the World Bank to be US$2.5-2.6 billion a year bet ween 2010 and 2050 (World Bank,",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,910
Climate-Smart Agricu_153,Climate Adaptation,Climate-Smart Agriculture,"estimated by the World Bank to be US$2.5-2.6 billion a year bet ween 2010 and 2050 (World Bank, 2010). Annual incremental investments and financial flows neede d for adaptation of agriculture in developing countries have been estimated at US$7 billion a year in 2030 (UNFCCC, 2007 and IIED, 2009). In the latter study it was acknowledged that this estimate was “on the low side of adaptation c o s t s o f t h e s e c t o r ” . I t f u r t h e r i n d i c a t e d t h a t t h a t t h e c o s t of achieving the relevant Millennium D e v e l o p m e n t G o a l w a s e s t i m a t e d a t U S $ 4 0 – 6 0 b i l l i o n p e r y e a r a n d that without this non-climate investment, the estimated levels of investment needed for adapt ation within the agriculture sector would be insufficient to avoid serious damage. T h e U N F C C C ( 2 0 0 7 ) e s t i m a t e d t h a t a d d i t i o n a l i n v e s t m e n t a n d f i nancial flows needed in",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,945
Climate-Smart Agricu_154,Climate Adaptation,Climate-Smart Agriculture,"T h e U N F C C C ( 2 0 0 7 ) e s t i m a t e d t h a t a d d i t i o n a l i n v e s t m e n t a n d f i nancial flows needed in developing countries for mitigation from the agriculture sector would be about US$12.25-14 billion a year in 2030. Yet, the costs of soil carbon sequestration do not seem to be included. McKinsey and Company (2009) stated that “in forestry and agriculture, both c osts and investments are relatively low”. However, calculations in this document excluded transacti on and programme costs and levers are assumed not to require any substantial capital investment. Costs for measurement and monitoring, capacity and infrast ructure building and carbon-credit-monetization are estimated to be 3.8 billion euros for the agriculture sector in 2030 and tot al expenditures for abatement levers over 2010-2030 is estimated to be 13 billion euros. Transaction costs, without aggregation",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,906
Climate-Smart Agricu_155,Climate Adaptation,Climate-Smart Agriculture,"over 2010-2030 is estimated to be 13 billion euros. Transaction costs, without aggregation mechanisms, could be high for the multitude of smallholders inv olved and incentive programmes to ensure adoption of abatement technologies may also be required. Costs of adoption and implementation vary by locality a nd can be significant in terms of both investment and opportunity costs (FAO, 2009a). The Copenhagen Accord committed developed countries to provide U S $ 3 0 b i l l i o n i n f a s t - start financing from 2010 to 2012 (divided equally between adap t a t i on an d m i t i g a t ion ) a n d s e t a g o a l t o m o b i l i z e U S $ 1 0 0 b i l l i o n b y 2 0 2 0 i n t h e c o n t e x t o f m i t i g a t i o n . P l e d g e d r e s o u r c e s f o r f a s t - track financing are estimated to be between US$27.9 and US$29 b illion as of August 2010, however",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,871
Climate-Smart Agricu_156,Climate Adaptation,Climate-Smart Agriculture,"track financing are estimated to be between US$27.9 and US$29 b illion as of August 2010, however past performance on climate financing shows large gaps among re sources pledged, deposited and",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,192
Climate-Smart Agricu_157,Climate Adaptation,Climate-Smart Agriculture,"25 disbursed (ODI-Henrich Boell Fo undation website on climate fina n c i n g a n d W R I , S u m m a r y o f Developed Country “Fast Start” Climate Pledges, last updated 12 August 2010). Comparing overall estimated cost s for adaptation and mitigation in 2030 and available resources over the short term shows a sizeable financing gap. Resources for mitigation in developing countries from major multilateral (CDM, World Bank, GEF) and bilateral funds are estimated to be around US$8 billion a year to 2012. If Copenhagen Accord commitments are met, this figure could reach US$15 billion a year between 2010 and 2012 and US$100 billion in 2020. This is against estimated mitigation costs of US$140- 175 billion a year by 2030, with associated financing requirements of US$265-565 billion. Against estimated funding requirements averaging US$30-100 billion a year, between 2010 and 2050, available",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,897
Climate-Smart Agricu_158,Climate Adaptation,Climate-Smart Agriculture,"estimated funding requirements averaging US$30-100 billion a year, between 2010 and 2050, available resources for adaptation are estimated to be US$2.2-2.5 billion f r o m 2 0 1 0 t o 2 0 1 2 , e x c l u d i n g p r i v a t e finance, which could reach US$15 billion, if Copenhagen Accord commitments are fulfilled (World Bank, WDR, 2010). A very indicative summary of financing gaps, based on approximate figures and drawn from various sources, is provided in the graph below. Figure 2: Investment needs vs available resources (in blue) in developing countries: A funding gap",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,576
Climate-Smart Agricu_159,Climate Adaptation,Climate-Smart Agriculture,"26 While the share of current climate change flows to agricultura l mitigation and adaptation are not yet known at this time, it is doubtful that they would meet the sector’s overall investment requirements, given the exclusion of agriculture from the main climate change financing mechanisms (see below). Overall, the vast majority of the investment in agriculture co mes from private domestic sources, including from farmers themselves and funds they borro w. Remittances from abroad also constitute an important financial flow in many developing count ries. Public spending on agriculture in developing countries has been low: in agriculture-based econ omies 4 percent of agricultural GDP, while the sector generates 29 percent of GDP and employs 65 percent of the labour force (World Bank, WDR, 2008). The remaining public investment comes from OD A. Governments of low-income",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,880
Climate-Smart Agricu_160,Climate Adaptation,Climate-Smart Agriculture,"Bank, WDR, 2008). The remaining public investment comes from OD A. Governments of low-income food-deficit countries could consider increasing the share of a griculture in their national budgets from their current levels to at least 10 percent. T o t a l O D A c o m m i t m e n t s i n 2 0 0 8 f r o m D A C d o n o r s w a s U S $ 1 5 8 b i l l ion, with US$4 billion (only about 3 percent) committed to the agriculture sector (OEC D, online International Development Statistics). Following the food price crisis in 200 8 , t w o n e w i n s t r u m e n t s h a v e emerged: the Global Agriculture and Food Security Programme (GA FSP) and the Global Food Crisis Response Programme (GFRP). These programmes will be supported from the US$20 billion in funds, which the L’Aquila G-8 Summit in 2009 agreed to mobilize over three years for food security. In its work on “How to Feed the world in 2050” FAO estimated t hat cumulative gross",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,934
Climate-Smart Agricu_161,Climate Adaptation,Climate-Smart Agriculture,"In its work on “How to Feed the world in 2050” FAO estimated t hat cumulative gross investment requirements for agriculture in developing countries add up to nearly US$9.2 trillion until 2050 or nearly US$210 billion annually (FAO, 2009a). Thes e estimates were for investments in primary agriculture and downstream services, most of which will c o m e f r o m p r i v a t e s o u r c e s . Essential public investments e.g. roads, irrigation, communicat ion and education were not included. Available resources to support the necessary transformation of agricultural systems to ensure food security and development in developing countries are thus curre ntly insufficient and funding from the private sector including that in developing countries, will continue to be important. While agriculture and food security are more recently attracti ng greater funding (than over the last decades), they are not widely considered to be key “cr unch” issues within the climate",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,968
Climate-Smart Agricu_162,Climate Adaptation,Climate-Smart Agriculture,"the last decades), they are not widely considered to be key “cr unch” issues within the climate c h a n g e n e g o t i a t i o n s a n d w i t h i n c l i m a t e f i n a n c i n g m e c h a n i s m s ( s ee below). The extent to which agriculture could attract climate finance in future will depend on better recognition of its significant mitigation potential, its role as a driver of deforestation, th e importance of its adaptation to climate change for food security and development and the feasibility an d costs of implementing action and measuring results. More robust analyses of costs, investment ne e d s , f i n a n c i a l f l o w s a n d M R V methodologies for measuring action and support are needed for the agriculture sector. 3.3 Sources of financing It is apparent from the financing gaps mentioned above, that bu siness-as-usual will not be an option",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,871
Climate-Smart Agricu_163,Climate Adaptation,Climate-Smart Agriculture,"3.3 Sources of financing It is apparent from the financing gaps mentioned above, that bu siness-as-usual will not be an option for financing. For agriculture to contribute in line with its potential to address the dual challenges of food security and climate change, both higher levels of financing and more innovative approaches will be required. It is also evident that public resources alon e will not suffice and how such resources could be used to leverage or be combined with other sources of funding is likely to shape future financing for the sector. 3.3.1 Blending different sources of financing Financing to support the response of developing countries to cl imate change could be drawn from public, private and innovative sources of financing. Public fin ance, for example in REDD pilots, has often acted as a catalyst for action or to fund activities or a reas neglected by the private sector.",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,905
Climate-Smart Agricu_164,Climate Adaptation,Climate-Smart Agriculture,"often acted as a catalyst for action or to fund activities or a reas neglected by the private sector. Expanding and diversifying the sources used could provide greater flexibility and the opportunity to tap additional sources of funding. Proposals made for innovativ e sources of financing include a percentage of GNP from developed countries, levies on international transport emissions or",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,390
Climate-Smart Agricu_165,Climate Adaptation,Climate-Smart Agriculture,"27 financial transactions, carbon taxes, issuing bonds to raise significant resources, auctioning of allowances (AAUs) within cap-and-trade schemes and an eventual global carbon market. The use of public-private partnerships is also being explored. FAO has facilitated a public- private partnership that seeks to generate productivity increases and removal of greenhouse gases through the restoration of rangelands in the Tibetan Highlands of China. Carbon finance is used to compensate the temporary loss of income from taking land out of production or reduction in herd size (see box 25 on 3 Rivers Project below). ODA for agriculture is not intended for financing agricultural adaptation or mitigation. It c o u l d b e u s e d , h o w e v e r , t o p r o v i d e b u d g e t o r s e c t o r a l f i n a n c i n g s u p p o r t f o r c a p a c i t y b u i l d i n g ,",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,870
Climate-Smart Agricu_166,Climate Adaptation,Climate-Smart Agriculture,"access to information/technologies or to cover upfront expendit ures necessary for making changes in agricultural production systems that support both food secur ity and climate change objectives. M o r e s y n e r g i s t i c u s e o f O D A a n d multiple climate change financi n g s t r e a m s c o u l d h e l p t o b r i n g t o g e t h e r e f f o r t s t o t r a n s f o r m a g r i c u l t u r a l s y s t e m s t o m e e t f o o d security and agricultural development goals, with those aimed at making these systems mor e resilient and emission- reducing/removing over the long-term. National policies to encourage appropriate private and domesti c government investment could help in achieving synergie s across different financing so urces and in spreading risk across private and public investors. Combining financing streams, for example long-term international",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,876
Climate-Smart Agricu_167,Climate Adaptation,Climate-Smart Agriculture,"private and public investors. Combining financing streams, for example long-term international ODA and carbon finance may benefit funding of agricultural prog rammes aiming to achieve multiple objectives, including changes in behavior and investment decisions. This may merit consideration in the context of agricultural planning and policy formulation, wh ile potential areas of overlap/additionality and greater cost-effectiveness would require identification and quantification. Box 25: The three Rivers Project The 3 Rivers Project, situated in the Qi nghai province of China (North) is a pilot project using carbon financing to facilitate grassland restoration and incr ease livestock productivity. Carbon finance, from a voluntary scheme, will be used to compensate costs and foregone income during the tr ansition period and to increase productivity. Under the proposed pilot, herders will be offered a menu of options designed to fit their specific land use, which includes a",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,983
Climate-Smart Agricu_168,Climate Adaptation,Climate-Smart Agriculture,"proposed pilot, herders will be offered a menu of options designed to fit their specific land use, which includes a combination of grassland restoration zoning and stocki ng rate management, in an incentive-based system. Given the current overstocking rates (about 45 percent), considerable reductions in income are expected during the first years of the project, for which herders will receive compensation. In the following years, as incomes are expected to grow in response to increased livestock productivity (and possible other small business support measures), compensation will decrease progressively until year 10. Overall, in the first 10 years of the project, households will have fewer but more productive livestock. From 10-20 years, they can increase herds beyond the level of the fi rst ten years, without the ri sk of overgrazing. Increased availability of forage will enable higher incomes and highe r levels of production over the long-term, providing an",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,971
Climate-Smart Agricu_169,Climate Adaptation,Climate-Smart Agriculture,"availability of forage will enable higher incomes and highe r levels of production over the long-term, providing an incentive for long-term sustainable management. In addition, the project will develop a number of activities aiming at improving the profitabilit y of livestock rearing, in order to improve herders’ livelihoods. This will include the improvement of animal production (e.g . feeding, winter housing and breeding) as well as the development of processing activities and marketing associations. This model hopes to break the vicious cycle of overstocking-degradation, building in, and demonstrating, sustainable management options during the project’s lifetime, while generating a reduction of approximately 500,000tCO2e, over a period of ten years. It also aims to address some of the key barriers to smallholder access to carbon finance, which include the lack of appropriate methodologies for crediting, as well as methodologies for cost effective",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,963
Climate-Smart Agricu_170,Climate Adaptation,Climate-Smart Agriculture,"which include the lack of appropriate methodologies for crediting, as well as methodologies for cost effective monitoring, reporting and verification.",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,150
Climate-Smart Agricu_171,Climate Adaptation,Climate-Smart Agriculture,"28 3.3.2 Leveraging According to IPCC (2007a and 2007b), a maximum of US$30 billion could be obtained annually through agricultural mitigation from the estimated total annual value of the four major mitigation categories (crops, grazing land improvements, organic soil and degraded land restoration) in non- OECD countries (1.5 Gt/CO 2e/yr13, valued at US$20/t CO 2e). This figure is not insignificant, but is only approximately 15 percent of the overall agricultural inves tment required for food security (US$210 billion a year to 2050). However, assuming that agricul tural investment can leverage five times its value in carbon revenues (World Bank, 2009), carbon f inance may provide incentives to leverage US$150 billion worth of climate-smart agricultural inv estments in developing countries. Mitigation finance could thus provide significant incentives to leverage agricultural investments",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,898
Climate-Smart Agricu_172,Climate Adaptation,Climate-Smart Agriculture,"Mitigation finance could thus provide significant incentives to leverage agricultural investments that generate productivity increases, reduction/removal of greenhouse gases and increased climate resilience. Considering the size of the overall agricultural investments r equired, versus the potential income from carbon markets, it is perhaps of greater importance to shift agricultural investments towards climate-smart agricultural development that provides mu ltiple benefits in addressing food security and climate change cha llenges. High transaction costs, as well as the need for high levels of coordination and management, greatly limit the potential of agr icultural mitigation financing from carbon offset markets. This indicates that public financing for mitigation will be required and could be channeled through existing financing mechanisms or through a climate change fund currently under discussion within the UNFCCC negotiations.",FAO,http://www.fao.org/docrep/013/i1881e/i1881e00.pdf,pdf,24,946
